chain_id,sub_chain_id,store_id,item_status,allow_discount,price,unit_of_measure,unit_of_measure_price,is_weighted,quantity,quantity_unit,quantity_in_package,manufacturer_item_description,manufacture_country,manufacturer_name,name,item_type,code,price_date
7290027600007,001,001,1,true,10.9,100 גרם,2.37,false,460.0,גרמים,1,עגבניות שרי כתום,IL,עידו נחום,עגבניה שרי כתום,1,7296073380160,2022-09-30 00:30
7290027600007,001,001,1,true,13.9,"100 מ""ל",1.99,false,700.0,מיליליטרים,1,Be ג'ל רחצה,TR,קוסמטיקס,Be ג'ל רחצה מקדמיה 700מ,1,7296073380825,2022-09-30 01:05
7290027600007,001,001,1,true,12.9,"100 מ""ל",1.84,false,700.0,מיליליטרים,1,תחליב רחצה,TR,שופרסל,"תחליב רחצה Cotton700מ""",1,7296073381242,2022-09-30 01:05
7290027600007,001,001,0,true,10.9,"100 מ""ל",1.56,false,700.0,מיליליטרים,1,מרכך לשיער רגיל,TR,---,מרכך ש.רגיל ביוטין700מל,1,7296073388777,2022-09-30 01:05
7290027600007,001,001,1,true,10.9,100 גרם,12.11,false,90.0,גרמים,1,חטיפי פריכיות,RS,בנליין פודס,חטיף פרכיות שוק.מריר18*5,1,7296073390947,2022-09-30 01:05
7290027600007,001,001,1,true,10.9,100 גרם,5.45,false,200.0,גרמים,1,תרד ניו זילנדי,IL,יגור חקלאות ועסקים,תרד ניו זילנדי,1,7296073396505,2022-09-30 01:05
7290027600007,001,001,1,true,21.9,100 גרם,6.26,false,350.0,גרמים,1,מאגדת שרבט תות 5,IL,---,מאגדת שרבט תות 5 יח',1,7296073396604,2022-09-29 08:20
7290027600007,001,001,1,true,23.9,100 גרם,7.97,false,300.0,גרמים,1,מאגדת מיני בר ש.,IL,גלידות פלדמן,מאגדת מיני בר ש.לבן 5 יח,1,7296073396628,2022-09-29 08:20
7290027600007,001,001,1,true,23.9,100 גרם,6.29,false,380.0,גרמים,1,מאגדת שוקוביס,IL,---,מאגדת שוקוביס 380גרם,1,7296073396635,2022-09-29 08:20
7290027600007,001,001,0,true,22.9,100 גרם,11.45,false,200.0,גרמים,1,גאודה מיושנת,NL,הנרי ויליך,גאודה מיושנת צאנק 200 גר,1,7296073398615,2022-09-30 01:05
7290027600007,001,001,0,true,13.9,100 גרם,5.56,false,250.0,גרמים,1,סלט תירס מקסיקני,IL,---,סלט תירס מקסיקני 250 גרם,1,7296073398677,2022-09-30 00:30
7290027600007,001,001,1,true,9.9,"100 מ""ל",1.98,false,500.0,מיליליטרים,1,גלידת שמנת וניל,NL,DESSERT DE,גלידת שמנת וניל עוגיות,1,7296073398783,2022-09-30 01:05
7290027600007,001,001,0,true,16.9,יחידה,16.9,false,1.0,יחידה,1,שמינייה סוללות,CN,בסט סין,שמינייה סוללות AAA,1,7296073399001,2022-09-30 01:05
7290027600007,001,001,1,true,14.9,"100 מ""ל",1.99,false,750.0,מיליליטרים,1,מבשם כביסה ספא,IL,---,מבשם כביסה ספא כחול750מל,1,7296073400028,2022-09-30 01:05
7290027600007,001,001,1,true,11.9,100 גרם,3.01,false,395.0,גרמים,1,מיונז לחיץ,ES,ACESUR,מיונז אמיתי לחיץ 395 גרם,1,7296073404194,2022-09-30 01:05
7290027600007,001,001,0,true,10.0,100 גרם,2.0,false,500.0,גרמים,1,פופקורן למיקרוגל,BG,AST נובולוג,פופקורן טבעי 5 * 100 גרם,1,7296073409113,2022-09-30 00:35
7290027600007,001,001,1,true,9.9,100 גרם,6.6,false,150.0,גרמים,1,ביסקוויט שוקולד,ES,---,ביסקוויט שוקולד מריר150ג,1,7296073413332,2022-09-30 01:05
7290027600007,001,001,0,true,9.6,"100 מ""ל",2.91,false,330.0,מיליליטרים,1,מי קוקוס אננס,VN,כללי,"מי קוקוס אננס 330 מ""ל",1,7296073416111,2022-09-30 01:05
7290027600007,001,001,1,true,12.9,100 גרם,8.06,false,160.0,גרמים,1,כרוב קייל,IL,משק יגור,כרוב קייל הידרופוני 160,1,7296073417316,2022-09-30 01:05
7290027600007,001,001,0,true,15.9,יחידה,15.9,false,1.0,יחידה,1,סלרי שורש אורגני,IL,כללי,סלרי שורש אורגני יחידה,1,7296073424413,2022-09-30 01:05
7290027600007,001,001,1,true,14.9,100 גרם,9.31,false,160.0,גרמים,1,חטיף דגנים,AT,BACK AND SNACK,חט.דגנים שוק.חלב+חלבון4י,1,7296073427827,2022-09-30 01:05
7290027600007,001,001,0,true,10.0,100 גרם,5.56,false,180.0,גרמים,1,ממרח זעתר,IL,"פרסקו חצבה 2006 בע""\מ",ממרח זעתר 180 גרם,1,7296073429821,2022-09-30 01:05
7290027600007,001,001,0,true,19.9,יחידה,19.9,false,1.0,יחידה,0,רביולי בטטה פרימ,,,רביולי בטטה פרימ,1,7296073431138,2022-09-30 01:05
7290027600007,001,001,1,true,19.9,100 גרם,3.98,false,500.0,גרמים,1,מאפין טעם שוקו,IL,גידרון,עוגת מאפין שוקולד 500גרם,1,7296073431886,2022-09-30 00:35
7290027600007,001,001,1,true,6.9,יחידה,6.9,false,1.0,יחידה,1,מטלית למשטחים,CN,LTD Y.B.T.C,מטלית אנטיבקטראל למשטחים,1,7296073432326,2022-09-30 01:05
7290027600007,001,001,1,true,10.0,יחידה,10.0,false,1.0,יחידה,0,ג'ל רחצה לגבר,,,ג'ל רחצה לגבר,1,7296073441625,2022-09-30 01:05
7290027600007,001,001,1,true,11.9,100 גרם,2.98,false,400.0,גרמים,1,תחתיות ארטישוק,EG,INDUSTRY FOOD FOR SILVA,תחתיות ארטישוק 400 גרם,1,7296073445159,2022-09-29 08:20
7290027600007,001,001,1,true,11.9,100 גרם,1.99,false,600.0,גרמים,1,במיה 600 גרם,IL,INDUSTRY FOOD FOR SILVA,במיה קפואה 600 גרם,1,7296073445166,2022-09-29 08:20
7290027600007,001,001,1,true,15.1,ליטר,15.1,false,1.0,ליטרים,1,קצף אקונומיקה,IL,קומפלקס כימיקלים,קצף אקונומיקה לוונדר 1 ל,1,7296073445678,2022-09-30 01:05
7290027600007,001,001,0,true,13.9,100 גרם,6.62,false,210.0,גרמים,1,חטיף שבולת שועל,IL,"אפקטבעי בע""\מ",חטיף ש.שועל+דבש42*5ג,1,7296073448112,2022-09-30 01:05
7290027600007,001,001,1,true,15.9,100 גרם,3.18,false,500.0,גרמים,1,יוגורט יווני,GR,S.A MEVGAL,יוגורט יווני 10% 500 גרם,1,7296073449171,2022-09-30 00:35
7290027600007,001,001,1,true,21.9,100 גרם,4.87,false,450.0,גרמים,1,תות בננה תמר קפו,RS,D.O.O LAKI,תות בננה תמר קפוא לשייק,1,7296073450313,2022-09-29 08:20
7290027600007,001,001,1,true,21.9,100 גרם,4.87,false,450.0,גרמים,1,מנגו תות תמר קפו,RS,D.O.O LAKI,מנגו תות תמר קפוא לשייק,1,7296073450320,2022-09-29 08:20
7290027600007,001,001,1,true,4.9,100 גרם,16.33,false,30.0,גרמים,1,פריכיות משולשים,IL,"פרח תעשיות מזון בע""\מ",פריכיות משולשים ט.טבעי30,1,7296073450740,2022-09-30 01:05
7290027600007,001,001,1,true,19.9,100 גרם,2.49,false,800.0,גרמים,1,לקט קפוא דלעת גז,IL,פרי גליל,לקט קפוא דלעת גזר גמדי,1,7296073450771,2022-09-30 01:05
7290027600007,001,001,0,true,14.9,100 גרם,8.28,false,180.0,גרמים,1,טפנד זיתים ירוקי,IL,"פרסקו חצבה 2006 בע""\מ",טפנד זיתים ירוקים שופרסל,1,7296073451945,2022-09-30 01:05
7290027600007,001,001,0,true,14.9,100 גרם,8.28,false,180.0,גרמים,1,ממרח שום שופרסל,IL,"פרסקו חצבה 2006 בע""\מ",ממרח שום שופרסל 180 גרם,1,7296073451952,2022-09-30 01:05
7290027600007,001,001,1,true,29.9,100 גרם,4.27,false,700.0,גרמים,1,שניצל אמיתי מעוד,IL,מילועוף,שניצל אמיתי מעודן 700 גר,1,7296073453970,2022-09-29 08:20
7290027600007,001,001,1,true,29.9,100 גרם,4.27,false,700.0,גרמים,1,שניצל אמיתי בציפ,IL,מילועוף,שניצל אמיתי בציפוי צ'יפס,1,7296073453987,2022-09-29 08:20
7290027600007,001,001,1,true,29.9,100 גרם,4.27,false,700.0,גרמים,1,שניצל דק בציפוי,IL,מילועוף,שניצל דק בציפוי פריך,1,7296073453994,2022-09-29 08:20
7290027600007,001,001,1,true,29.9,100 גרם,4.27,false,700.0,גרמים,1,שניצל אמיתי ביתי,IL,מילועוף,שניצל אמיתי בסגנון ביתי,1,7296073454007,2022-09-29 08:20
7290027600007,001,001,0,true,6.2,100 גרם,6.2,false,100.0,גרמים,1,שוקולד חלב,CH,דליקה,שוקולד חלב קורנפלקס 100ג,1,7296073457244,2022-09-30 01:05
7290027600007,001,001,0,true,4.7,100 גרם,2.61,false,180.0,גרמים,1,יוגורט ביו 1.5%,IL,מחלבות רמת הגולן,יוגורט BIO אורגני1801.5%,1,7296073458029,2022-09-30 01:05
7290027600007,001,001,0,true,6.5,100 גרם,7.22,false,90.0,גרמים,1,פיתה צ'יפס,IT,SRL ONE,פיתה ציפס בטעם פיצה 90 ג,1,7296073473589,2022-09-30 01:05
7290027600007,001,001,1,true,13.9,100 גרם,6.95,false,200.0,גרמים,1,שקדי מרק ל.גלוטן,IL,"חיים טובים מזון בע""\מ",שקדי מרק ללא גלוטן 200 ג,1,7296073473657,2022-09-30 01:05
7290027600007,001,001,1,true,24.9,100 גרם,7.32,false,340.0,גרמים,1,ממרח טחינה,IL,ענבי ציון,ממרח טחינה שקדים340ג,1,7296073496892,2022-09-30 01:05
7290027600007,001,001,1,true,9.9,יחידה,9.9,false,1.0,יחידה,1,מגבוני ניקוי,IL,עלבד,מגבוני ניקוי עם חומץ50יח,1,7296073513629,2022-09-30 01:05
7290027600007,001,001,1,true,16.9,"ק""ג",16.9,false,1.0,קילוגרמים,1,בצק עלים,GR,ARABATZIS,"בצק עלים 1 ק""ג",1,7296073528562,2022-09-29 08:20
7290027600007,001,001,0,true,10.9,100 גרם,6.06,false,180.0,גרמים,1,כוסברה לתיבול,IL,"פרסקו חצבה 2006 בע""\מ",כוסברה לתיבול 180גרם,1,7296073529095,2022-09-30 01:05
7290027600007,001,001,0,true,10.9,100 גרם,6.06,false,180.0,גרמים,1,פטרוזיליה לתיבול,IL,"פרסקו חצבה 2006 בע""\מ",פטרוזיליה לתיבול 180גרם,1,7296073529101,2022-09-30 01:05
7290027600007,001,001,1,true,13.9,100 גרם,7.72,false,180.0,גרמים,1,פונדנט שוקולד,FR,SAS POMONE,פונדנט שוקולד קפוא180גרם,1,7296073529415,2022-09-29 08:20
7290027600007,001,001,0,true,11.9,100 גרם,1.49,false,800.0,גרמים,1,פירורי לחם מוזהב,IL,מאפיית דוידוביץ ובניו בע,פירורי לחם מוזהבים 800 ג,1,7296073530114,2022-09-30 01:05
7290027600007,001,001,1,true,19.9,100 גרם,6.03,false,330.0,גרמים,1,רביולי גבינות,IL,זוקה,רביולי גבינות קפוא 330 ג,1,7296073552796,2022-09-29 08:20
7290027600007,001,001,1,true,19.9,100 גרם,6.03,false,330.0,גרמים,1,רביולי בטטה,IL,זוקה,רביולי בטטה קפוא 330 גרם,1,7296073552802,2022-09-29 08:20
7290027600007,001,001,1,true,19.9,100 גרם,6.03,false,330.0,גרמים,1,רביולי סלק קפואר,IL,זוקה,רביולי סלק קפוא,1,7296073552826,2022-09-29 08:20
7290027600007,001,001,1,true,26.9,100 גרם,6.73,false,400.0,גרמים,1,פיצה פרימיום,IT,SRL PIZZA MEGIC,פיצה פרימיום עם זיתים 40,1,7296073554097,2022-09-30 01:05
7290027600007,001,001,1,true,12.9,ליטר,12.9,false,1.0,ליטרים,1,BE אל סבון,TR,טאהא קימיה,BE אל סבון מאסק 1ליטר,1,7296073564683,2022-09-30 01:05
7290027600007,001,001,0,true,17.9,100 גרם,9.94,false,180.0,גרמים,1,קצפיות מרנג תות,IL,"אחדות ביח""ר לטחינה",קצפיות מרנג טעם תות 180ג,1,7296073565567,2022-09-30 01:05
7290027600007,001,001,1,true,25.0,יחידה,25.0,false,1.0,יחידה,1,רדיד אלומיניום,IL,"אופל אריזות בע""\מ",רדיד אלומיניום כוכבים 16,1,7296073580294,2022-09-30 01:05
7290027600007,001,001,1,true,11.9,יחידה,11.9,false,1.0,יחידה,1,אטבי כביסה מעץ,CN,סילק פלסטיק,אטבי כביסה מעץ 24 יחידות,1,7296073594406,2022-09-30 01:05
7290027600007,001,001,1,true,18.9,"100 מ""ל",7.56,false,250.0,מיליליטרים,1,יין שרדונה פחית,IT,---,"יין שרדונה פחית 250 מ""ל",1,733353400561,2022-09-30 01:05
7290027600007,001,001,1,true,18.0,100 גרם,18.0,false,100.0,גרמים,0,שוקולד לינדור,CH,לינדט ושפרונגלי קילשברג,שוק.לינדור מריר60% 100ג,1,7610400074155,2022-09-30 00:25
7290027600007,001,001,1,true,29.9,100 גרם,13.23,false,226.0,גרמים,1,סנסשיונל בורגר,CZ,"טבעול צ'\כיה בע""\מ",סנסשיונל בורגר צמחוני,1,7613039770450,2022-09-30 01:05
7290027600007,001,001,1,true,10.0,100 גרם,3.39,false,295.0,גרמים,1,מתבל איולי ספייס,PL,נסטלה פולין,מתבל איולי ספייסי 295 גר,1,7613287325853,2022-09-30 01:05
7290027600007,001,001,0,true,6.9,100 גרם,4.48,false,154.0,גרמים,1,עוגיות אוראו,CZ,מונדלייז,עוגיות אוראו גולדן 154גר,1,7622210464729,2022-09-30 01:05
7290027600007,001,001,1,true,23.9,"100 מ""ל",5.05,false,473.0,מיליליטרים,0,גלידת בן& ג'רי,IL,מוצרי איכות אמריקאיים בע,גלידת שמנת קרמל וקינמון,1,76840102051,2022-09-30 00:30
7290027600007,001,001,0,true,22.9,"100 מ""ל",11.45,false,200.0,מיליליטרים,1,ג'ל גילוח פיוז'ן,GB,P&G,ג'ל גילוח פיוז'ן ע.רגיש,1,7702018464753,2022-09-30 01:05
7290027600007,001,001,0,true,53.4,יחידה,53.4,false,1.0,יחידה,1,מכשיר גילוח,PL,פרוקטר & גמבל,מכשיר גילוח פיוז'ן ידני,1,7702018866946,2022-09-30 01:05
7290027600007,001,001,1,true,17.7,100 גרם,5.21,false,340.0,גרמים,1,סניידרס דבש חרדל,US,סניידרס אוף האנובר,שברי בייגלה דבש חרדל340ג,1,77975094778,2022-09-30 01:05
7290027600007,001,001,0,true,26.9,"100 מ""ל",5.38,false,500.0,מיליליטרים,0,מי פה קולגייט,PL,קולגייט- פלמוליב,מי פה קולגייט אופטיק500מ,1,7891024179482,2022-09-30 00:30
7290027600007,001,001,1,true,29.9,100 גרם,24.92,false,120.0,גרמים,1,קפסולות קפה,IT,---,קפסולות קפה פסיונלה 11 1,1,8000070003811,2022-09-30 01:05
7290027600007,001,001,0,true,6.8,"100 מ""ל",3.4,false,200.0,מיליליטרים,1,תחליף שמנת,IT,---,תחליף שמנת צמחי אורג200,1,8000215204370,2022-09-30 00:30
7290027600007,001,001,0,true,15.9,ליטר,15.9,false,1.0,ליטרים,1,משקה אורז קוקוס,IT,אלינור,משקה אורז קוקוס אורגני1ל,1,8000215204554,2022-09-30 01:05
7290027600007,001,001,0,true,15.2,100 גרם,6.08,false,250.0,גרמים,1,וופל קואדרטיני,AT,לואקר,ופל קואדרטיני שוק/חלב250,1,8000380180745,2022-09-30 01:05
7290027600007,001,001,1,true,23.9,100 גרם,9.56,false,250.0,גרמים,0,מעדן משמש אורגני,IT,,מעדן משמש אורגני,1,8001505000177,2022-09-30 01:05
7290027600007,001,001,0,true,27.4,100 גרם,48.07,false,57.0,גרמים,1,קפסולות קפה אילי,FR,ג'\ייקובס דאו אגרבטס פר,קפסולות קפה אילי קלאסי57,1,8003753158556,2022-09-30 01:05
7290027600007,001,001,1,true,14.9,100 גרם,31.7,false,47.0,גרמים,1,כורכום אורגני,IT,קנהמלה,כורכום אורגני 47 גרם,1,80043638,2022-09-30 01:05
7290027600007,001,001,0,true,8.9,100 גרם,1.78,false,500.0,גרמים,1,ספגטי לה מוליזנה,IT,לה מוליזנה קמפובאסן,ספגטי לה מוליזנה 500 גרם,1,8004690051573,2022-09-30 00:30
7290027600007,001,001,1,true,9.2,ליטר,6.13,false,1.5,ליטרים,0,נסטי מנגו אננ,IT,מפעל סאנפלגרינו S.P.A,נסטי מנגו אננס 1.5 ליטר,1,8005200286584,2022-09-30 01:05
7290027600007,001,001,1,true,21.9,"100 מ""ל",4.87,false,450.0,מיליליטרים,1,ה&ש שמפו 7  ב1-,FR,S BLOIS GAMBLE & PROCTER,הד&שולדרס שמפו 7ב1 450מ,1,8006540410905,2022-09-30 01:05
7290027600007,001,001,1,true,21.9,100 גרם,4.87,false,450.0,גרמים,1,הד&שולדרס שמפו,FR,S BLOIS GAMBLE & PROCTER,הד&שולדרס שמפו 7ב1 450מ,1,8006540410967,2022-09-30 01:05
7290027600007,001,001,1,true,56.9,"ק""ג",8.13,false,7.0,קילוגרמים,1,טייד אבקת כביסה,TR,"פרוקטר אנד גמבל, טורקיה.",טייד א.כביסה אפקט פיירי7,1,8006540620403,2022-09-30 01:05
7290027600007,001,001,1,true,20.9,100 גרם,6.97,false,300.0,גרמים,1,פירורי לחם,DE,כללי,פירורי לחם קמח אורז 300ג,1,8008698004753,2022-09-30 01:05
7290027600007,001,001,1,true,119.9,"100 מ""ל",17.13,false,700.0,מיליליטרים,0,וויסקי שיבס,SE,,וויסקי שיבס,1,80432402931,2022-09-30 00:30
7290027600007,001,001,1,true,14.9,100 גרם,5.96,false,250.0,גרמים,0,קנלוני ברילה,IT,ברילה,קנלוני ברילה 250 גרם,1,8076808070882,2022-09-30 00:30
7290027600007,001,001,1,true,4.3,100 גרם,16.54,false,26.0,גרמים,1,קינדר קארדס,IT,---,קינדר קארדס 25.6 גרם,1,80874652,2022-09-30 00:25
7290027600007,001,001,0,true,10.9,100 גרם,18.17,false,60.0,גרמים,1,מסטיק מנטוס,TR,---,מסטיק מנטוס מנטה חזקה60ג,1,80982470,2022-09-30 01:05
7290027600007,001,001,1,true,15.9,"100 מ""ל",8.59,false,185.0,מיליליטרים,0,שמן שומשום,TW,,שמן שומשום,1,8112100298,2022-09-30 00:30
7290027600007,001,001,0,true,10.0,100 גרם,8.33,false,120.0,גרמים,1,חטיפי פייבר 1,ES,"גלאטס סירו בע""\מ",חט.פייבר 1 קרמל מלוח24*5,1,8410076621009,2022-09-30 01:05
7290027600007,001,001,1,true,24.9,ליטר,18.86,false,1.32,ליטרים,0,בירה סאן מיגל4יח,ES,סרבסס סאן מיגל אס.אל.יו,"בירה סאן מיגל 330*4 מ""ל",1,8410655000423,2022-09-30 00:30
7290027600007,001,001,1,true,7.9,"100 מ""ל",1.58,false,500.0,מיליליטרים,1,בירה ווילדר פחית,ES,פונט סאלם וולנסיה ספרד,"בירה ווילדר פחית 500 מ""ל",1,8423453905692,2022-09-30 01:05
7290027600007,001,001,1,true,27.9,100 גרם,11.16,false,250.0,גרמים,1,צימוקים סולטנה,TR,קיי.אפ.סי,צימוקים סולטנה250ג,1,842515020155,2022-09-30 00:30
7290027600007,001,001,1,true,34.9,ליטר,17.45,false,2.0,ליטרים,1,תינוקלין ג'ל,TR,סארוהאן,תינוקלין ג'ל כביסה 2 ל',1,8435495807636,2022-09-30 01:05
7290027600007,001,001,1,true,7.9,"100 מ""ל",6.32,false,125.0,מיליליטרים,1,קרם ידיים,ES,RNB,"קרם ידיים קמומיל 125 מ""ל",1,8436037792526,2022-09-30 01:05
7290027600007,001,001,0,true,12.9,"100 מ""ל",5.16,false,250.0,מיליליטרים,1,קרם גוף,ES,---,קרם שמן גוף אוריגינל250מ,1,8436037792946,2022-09-30 01:05
7290027600007,001,001,0,true,19.7,"100 מ""ל",5.71,false,345.0,מיליליטרים,0,סירופ רימונים,TR,,סירופ רימונים,1,8691530924670,2022-09-30 00:30
7290027600007,001,001,1,true,19.9,100 גרם,38.27,false,52.0,גרמים,1,קפסולות לור,FR,ג'\ייקובס דאו אגרבטס צרפ,קפסולות לור 13 אולטימו52,1,8711000471296,2022-09-30 01:05
7290027600007,001,001,1,true,23.9,"100 מ""ל",5.43,false,440.0,מיליליטרים,0,גלידה מגנום וני,,"מפעל גלידות בווספרם, רחו",גלידה מגנום וניל קלאסיק,1,8711327475618,2022-09-30 00:35
7290027600007,001,001,0,true,27.9,"100 מ""ל",9.3,false,300.0,מיליליטרים,1,טרזמה מסכה משקמת,PL,"יוניליוור פולין, רחוב קר","טרזמה מסכה להחלקה300 מ""ל",1,8717163628812,2022-09-30 01:05
7290027600007,001,001,1,true,5.3,100 גרם,10.6,false,50.0,גרמים,0,יוגטה ממתק חמוץ,TH,סאאדת,יוגטה חמוץ שטיח תות 50גר,1,8850632604372,2022-09-30 01:05
7290027600007,001,001,1,true,15.1,ליטר,15.1,false,1.0,ליטרים,1,"משקה תפו""ע",TH,---,"צ'אבה משקה תפו""ע 1 ליטר",1,8854761020010,2022-09-30 00:35
7290027600007,001,001,1,true,15.1,ליטר,15.1,false,1.0,ליטרים,1,משקה אננס,TH,---,צ'אבה משקה אננס 1 ליטר,1,8854761120116,2022-09-30 00:35
7290027600007,001,001,0,true,15.1,ליטר,15.1,false,1.0,ליטרים,1,משקה מנדרין תפוז,TH,---,צ'אבה משקה מנדרין תפוז1ל,1,8854761370115,2022-09-30 00:35
7290027600007,001,001,1,true,12.9,"100 מ""ל",5.16,false,250.0,מיליליטרים,1,רוטב טריאקי,TH,יאן ואל יון,רוטב טריאקי מקסצ'אפ 250מ,1,8858271002887,2022-09-30 00:30
7290027600007,001,001,0,true,16.9,"100 מ""ל",2.41,false,700.0,מיליליטרים,0,רוטב סויה,TH,יאן ואל יון,רוטב סויה פורמולה 700 מ,1,8858271003020,2022-09-30 00:30
7290027600007,001,001,1,true,17.9,"100 מ""ל",2.56,false,700.0,מיליליטרים,0,רוטב חמוץ מתוק,TH,,רוטב חמוץ מתוק,1,8858271004126,2022-09-30 00:30
7290027600007,001,001,1,true,20.0,יחידה,20.0,false,1.0,יחידה,1,מברשת שיניים 3יח,IN,---,מברשת שיניים סנסודיין3יח,1,8901571011018,2022-09-30 01:05
7290027600007,001,001,0,true,23.9,100 גרם,11.95,false,200.0,גרמים,1,קיטו מיני גריסינ,IL,מצות אביב,קיטו מיני גריסיני 200 ג,1,96086000003,2022-09-30 00:35
